N° progressivo;N° catalogo;Conferente;Anno;ID Par;Paragrafo;ID Arg;Argomento;ID Sub;Subargomento;ID TL;Tipo lotto;Simbolo;N° pezzi;Descrizione;Immagine;Col;B/N;Virata;Seppia;Foto;FG;GF;Colore;Titolo;Codice magazzino;Codice committente;Ragione sociale;Nota carico;Prezzo base;Off te 1;Offerta1;Off te 2;Offerta2;Off te 3;Offerta3;Off te 4;Offerta 4;Vincente;ad Euro;Riferimento Sassone;Indirizzo;Indirizzo 1
19161;317;;1922;;ITALIA REGNO;;;;Espresso;;Nuovo senza linguella;;1;Cent. 60 su 50, coppia verticale con soprast. spostata fortemente in senso verticale - a cavallo - (N. 6 f). Catal. € 390,00+.;;1;0;0;0;0;0;;;;;;;;€ 140,00;;;;;;0;;;;;0006f;;
19162;318;;1922;;ITALIA REGNO;;;;Espresso;;Nuovo senza linguella;;1;Espresso L. 1,20 non emesso (N. 8), decentratura abituale. Catal. € 300,00 per questa centratura.;;1;0;0;0;0;0;;;;;;;;€ 100,00;;;;;;0;;;;100,00;0008;;
19163;319;;1924/25;;ITALIA REGNO;;;;Espresso;;Nuovo senza linguella;;1;L. 1,60 su 1,20 con doppia soprast. una delle quali capovolta (N. 10 b). Catal. € 675,00. Foto.;;1;0;0;0;0;0;;;;;;;;€ 220,00;;;;;;0;;;;220,00;0010b;;
19164;320;;1925/26;;ITALIA REGNO;;;;Espresso;;Nuovo senza linguella;;1;Espresso L. 1,25 (N. 12) in quartina, la dentell. orizzontale fortemente spostata verso il basso, la verticale spostata verso sinistra. Ottima qualità.;;1;0;0;0;0;0;;;;;;;;€ 80,00;;;;;;0;;;;;0012;;
19165;323;;1936;;ITALIA REGNO;;;;Assicurativi;;Usato;;1;Parte sinistra di assicurativi L. 10 (N. 16). Non comune la metà di sinistra.;;1;0;0;0;0;0;;;;;;;;€ 30,00;;;;;;0;;;;;0016;;
19166;321;;1884/86;;ITALIA REGNO;;;;Pacchi postali;;Nuovo senza linguella;;1;Umberto (N. 1/ 6), ottima qualità e centratura, in particolare i 2 val. migliori, che sono certific. Raybaudi. Catal. € 3.916,00 calcolando i N. 3/ 6 come buona centratura. Foto.;;1;0;0;0;0;0;;;;;;;;€ 1300,00;;;;;;0;;;;;0001;;
19167;322;;1927/32;;ITALIA REGNO;;;;Pacchi postali;;Nuovo senza linguella;;1;La serie con fascio al centro in quartina (N. 24/ 35). Catal. € 160,00.;;1;0;0;0;0;0;;;;;;;;€ 65,00;;;;;;0;;;;;0024;;
19168;324;;1863;;ITALIA REGNO;;;;Segnatasse;;Senza gomma;;1;Cifra al centro di ovale cent. 10 (N. 1), due esempl. Di differente tinta. Catal. € 200,00 come senza gomma.;;1;0;0;0;0;0;;;;;;;;€ 60,00;;;;;;0;;;;;0001;;
19169;331;;1890/94;;ITALIA REGNO;;;;Segnatasse;;Nuovo senza linguella;;1;Cifra cent. 60 arancio e carminio (N. 26), firma e classifica Raybaudi. Catal. € 800,00. Foto.;;1;0;0;0;0;0;;;;;;;;€ 250,00;;;;;;0;;;;;0026;;
19170;325;;1870;;ITALIA REGNO;;;;Segnatasse;;Nuovo senza linguella;;1;Cifra cent. 1 e cent. 2 (N. 3/ 4). Ottima conservazione, catal. € 55,00.;;1;0;0;0;0;0;;;;;;;;€ 20,00;;;;;;0;;;;;0003;;
19171;326;;1870/74;;ITALIA REGNO;;;;Segnatasse;;Usato;;1;Cifra cent. 60 (N. 10), raro blocco di 12 esemplari. Qualche inevitabile carenza di dentellatura, in particolare sulla striscia di 4 in alto. Foto.;;1;0;0;0;0;0;;;;;;;;€ 500,00;;;;;;0;;;;;0010;;
19172;327;;1870/74;;ITALIA REGNO;;;;Segnatasse;;Usato;;1;L. 10 cifra in bruno (N. 14) in quartina. Catal. € 285,00.;;1;0;0;0;0;0;;;;;;;;€ 85,00;;;;;;0;;;;;0014;;
19173;328;;1870/74;;ITALIA REGNO;;;;Segnatasse;;Usato;;1;Segnatasse L. 10 cifra in bruno con cifra capovolta (Tasse N. 14 b). Raro e di ottima qualità, catal. € 450,00. Foto.;;1;0;0;0;0;0;;;;;;;;€ 150,00;;;;;;0;;;;;0014b;;
19174;329;;1890/94;;ITALIA REGNO;;;;Segnatasse;;Nuovo senza linguella;;1;Cent. 5 con cifra fortemente spostata a sinistra (N. 20 c), in quartina. Catal. € 270,00++.;;1;0;0;0;0;0;;;;;;;;€ 80,00;;;;;;0;;;;;0020c;;
19175;330;;1894;;ITALIA REGNO;;;;Segnatasse;;Frammento;;1;Frammento affrancato con coppia verticale cent. 30 dentell. solo a sinistra (N. 23 k). Rarissimo, sono note SOLO 3 COPPIE E SOLO USATE, di ottima qualità. Bordo di foglio inferiore,  certific. Sorani. Catal. € 7.500,00. Foto.;;1;0;0;0;0;0;;;;;;;;€ 2600,00;;;;;;0;;;;2600,00;0023k;;
19176;332;;1925;;ITALIA REGNO;;;;Servizio Commissioni;;Nuovo senza linguella;;1;Cifra, soprast. (N. 4/ 6). Discreta centratura, firmati Raybaudi. Catal. € 600,00.;;1;0;0;0;0;0;;;;;;;;€ 175,00;;;;;;0;;;;;0004;;
19177;333;;1921;;ITALIA REGNO;;;;BLP;;Usato;;1;Prima emissione cent. 20 (N. 2). Catal. € 550,00.;;1;0;0;0;0;0;;;;;;;;€ 170,00;;;;;;0;;;;;0002;;
19178;334;;1921;;ITALIA REGNO;;;;BLP;;Nuovo senza linguella;;1;Prima emissione cent. 25 (N. 3) in quartina. Centratura abituale, molto freschi e ben dentellati. Tutti firmati A. Diena. Catal. € 1.400,00++. Foto.;;1;0;0;0;0;0;;;;;;;;€ 500,00;;;;;;0;;;;;0003;;
19179;335;;1921;;ITALIA REGNO;;;;BLP;;Senza gomma;;1;Prima emissione cent. 40 (N. 4) con gomma parziale. Molto bello, firma e classifica Sorani. Catal. € 40,00 come senza gomma.;;1;0;0;0;0;0;;;;;;;;€ 15,00;;;;;;0;;;;;0004;;
19180;336;;1922/23;;ITALIA REGNO;;;;BLP;;Senza gomma;;1;Seconda emissione cent. 50 (N. 10). Potrebbe essere con gomma manipolata, lo calcoliamo come senza gomma. Dentellatura non perfettamente perforata. Catal. per senza gomma € 320,00.;;1;0;0;0;0;0;;;;;;;;€ 100,00;;;;;;0;;;;;0010;;
19181;337;;1924/25;;ITALIA REGNO;;;;Pubblicitari;;Usato;;1;Tagliacozzo cent. 50 (N. 17), ottima conservazione e centratura. Catal. € 750,00. Foto.;;1;0;0;0;0;0;;;;;;;;€ 225,00;;;;;;0;;;;;0017;;
19182;338;;1924/25;;ITALIA REGNO;;;;Pubblicitari;;Usato;;1;Columbia L. 1 (N. 19), firmato A. Diena. Catal. € 1.200,00. Foto.;;1;0;0;0;0;0;;;;;;;;€ 370,00;;;;;;0;;;;;0019;;
19183;340;;1924;;ITALIA REGNO;;;;Enti Parastatali;;Nuovo con linguella;;1;Cassa Nazionale Assic. Infortuni sul Lavoro , L. 5 con nitida dopia stampa della dicitura (N. 23 a), firma + timbrino peritale G. Bolaffi. Catal. € 450,00. Foto.;;1;0;0;0;0;0;;;;;;;;€ 150,00;;;;;;0;;;;;0023a;;
19184;341;;1924;;ITALIA REGNO;;;;Enti Parastatali;;Usato;;1;Cassa Nazionale Assicuraz. Sociali cent. 50 (N. 28), raro blocco di 6 esemplari.;;1;0;0;0;0;0;;;;;;;;€ 265,00;;;;;;0;;;;;0028;;
19185;342;;1924;;ITALIA REGNO;;;;Enti Parastatali;;Usato;;1;Federazione Italiana Biblioteche Popolari cent. 10 (N. 34), rara striscia di 5 esempl. di cui l'ultimo a destra con dentellatura difettosa.;;1;0;0;0;0;0;;;;;;;;€ 100,00;;;;;;0;;;;;0034;;
19186;343;;1924;;ITALIA REGNO;;;;Enti Parastatali;;Usato;;1;Federazione Italiana Biblioteche Popolari cent. 50 (N. 36), raro blocco di 8 esemplari (uno difettoso nella dentellatura).;;1;0;0;0;0;0;;;;;;;;€ 350,00;;;;;;0;;;;;0036;;
19187;344;;1924;;ITALIA REGNO;;;;;;Nuovo con linguella;;1;Patronati scolastici (N. 58/ 61). Catal. € 150,00.;;1;0;0;0;0;0;;;;;;;;€ 50,00;;;;;;0;;;;;0058;;
19188;345;;1944;;RSI;;;;;;Nuovo senza linguella;;1;Imperiale cent. 25 con soprast. fascio in nero (N. 490 A). Firma e classifica Raybaudi. Catal. € 150,00.;;1;0;0;0;0;0;;;;;;;;€ 40,00;;;;;;0;;;;;0490A;;
19189;346;;1944;;RSI;;;;;;Nuovo senza linguella;;1;Imperiale cent. 25 con soprast. fascio in nero capovolta (N. 490 Aa), firmato Caffaz. Catal. € 150,00.;;1;0;0;0;0;0;;;;;;;;€ 40,00;;;;;;0;;;;;0490Aa;;
19190;347;;1944;;RSI;;;;;;Nuovo senza linguella;;1;Imperiale cent. 25 - 30 - 50 - 75 - L. 1,25 con soprast. Capovolta (N. 491 a/ 495 a). Tutti con timbrino peritale "AS". Catal. € 150,00.;;1;0;0;0;0;0;;;;;;;;€ 40,00;;;;;;0;;;;;0491a;;
19191;348;;1944;;RSI;;;;;;Nuovo senza linguella;;1;Imperiale cent. 25 soprast. RSI e fascetto (N. 491 q), blocco di 6 esemplari. La soprast. (probabilmente di Firenze) è spostata verso sinistra. Ottima qualità eccetto un esempl. con piccola e leggerissima ossidazione. Non è calcolato.;;1;0;0;0;0;0;;;;;;;;€ 35,00;;;;;;0;;;;;0491q;;
19192;349;;1944;;RSI;;;;;;Usato;;1;Imperiale cent. 30 con soprast. fascio in carminio lillaceo (N. 492/ I), in quartina. Molto rara e di ottima qualità, certific. Raybaudi. Catal. € 800,00++.Foto.;;1;0;0;0;0;0;;;;;;;;€ 300,00;;;;;;0;;;;;0492I;;
19193;350;;1944;;RSI;;;;;;Nuovo senza linguella;;1;Imperiale cent. 25 - 30 - 50 - 75 - L. 1,25 con soprast. fascio in nero (N. 490 A - 492 A - 495 A - 493 CA - 494 C). Ottima qualità, tutti firmati G. Oliva + certific. Raybaudi. Catal. € 750,00.;;1;0;0;0;0;0;;;;;;;;€ 220,00;;;;;;0;;;;;0493r;;
19194;351;;1944;;RSI;;;;;;Nuovo senza linguella;;1;Imperiale cent. 75 con soprast. fascio in rosso (N. 494 B), firmato B. S. Oliva + Dr. Chiavarello. Catal. € 300,00.;;1;0;0;0;0;0;;;;;;;;€ 90,00;;;;;;0;;;;;0494v;;
19195;352;;1944;;RSI;;;;;;Usato;;1;Imperiale L. 1,25 con soprast. fascio in rosso arancio (N. 495 E). Ottima qualità, firma e claasifica Sorani (che lo definiva N. 495 am prima del cambio di numerazione). Catal. € 80,00.;;1;0;0;0;0;0;;;;;;;;€ 25,00;;;;;;0;;;;;0495ae;;
19196;353;;1944;;RSI;;;;;;Nuovo senza linguella;;1;Imperiale L. 1,25 con soprast. fortemente spostata verso l'alto (N. 495 pl). Catal. € 20,00.;;1;0;0;0;0;0;;;;;;;;€ 10,00;;;;;;0;;;;;0495pl;;
19197;354;;1944;;RSI;;;;;;Nuovo senza linguella;;1;Imperiale cent. 35 con soprast. RSI in rosso saggio (N. P 19), timbrino peritale + firma Dr. Chiavarello. Catal. € 130,00.;;1;0;0;0;0;0;;;;;;;;€ 40,00;;;;;;0;;;;;0019;;
19198;355;;1944;;RSI;;;;;;Nuovo senza linguella;;1;Imperiale cent. 15 con soprast. RSI e fascetto - Saggio (N. P 26), timbrino peritale A. Scotto. Catal. € 300,00.;;1;0;0;0;0;0;;;;;;;;€ 90,00;;;;;;0;;;;;0026;;
19199;356;;1944/45;;RSI;;;;;;Nuovo senza linguella;;1;Monumenti distrutti cent. 5, striscia verticale di 3 nella quale 2 esempl. sono su carta ricongiunta (N. 502 c x 2). Non comune insieme, timbrino A. Bolaffi + certific. Sorani. Catal. € 2.000,00++. Foto.;;1;0;0;0;0;0;;;;;;;;€ 700,00;;;;;;0;;;;;0502c;;
19200;357;;1944;;RSI;;;;;;Nuovo senza linguella;;1;Monumenti distrutti cent. 50, stampa evanescente (N. 507 b), bordo di foglio. Ottima qualità, certific. Raybaudi, catal. € 60,00.;;1;0;0;0;0;0;;;;;;;;€ 20,00;;;;;;0;;;;;0507b;;
19201;358;;1944;;RSI;;;;Posta aerea;;Nuovo senza linguella;;1;Posta Aerea - Cent. 50 con soprast. GNR Verona capovolta (N. 118 a). Firmato G. Oliva. Catal. € 80,00.;;1;0;0;0;0;0;;;;;;;;€ 25,00;;;;;;0;;;;;0118a;;
19202;359;;1944;;RSI;;;;Posta aerea;;Nuovo senza linguella;;1;Posta Aerea -- L. 2 azzurro con soprast. GNR Verona capovolta (N. 122 a), firmato G. Oliva. Catal. € 450,00.;;1;0;0;0;0;0;;;;;;;;€ 150,00;;;;;;0;;;;;0122a;;
19203;360;;1944;;RSI;;;;Propaganda di guerra;;Nuovo senza linguella;;1;Propaganda di guerra - Cent. 25 Milizia in coppia verticale con soprast. GNR del II e III tipo (N. 16 - I/ II). Catal. € 225,00.;;1;0;0;0;0;0;;;;;;;;€ 70,00;;;;;;0;;;;;0016;;
19204;361;;1944;;RSI;;;;Propaganda di guerra;;Nuovo senza linguella;;1;Propaganda di guerra - Cent. 25 Aviazione e Marina con la varietà di soprast. "SOOIALE" anziché "Sociale" (N. 25 k/ 27 k). Catal. € 140,00.;;1;0;0;0;0;0;;;;;;;;€ 50,00;;;;;;0;;;;;0025k;;
19205;362;;1944;;RSI;;;;Propaganda di guerra;;Nuovo senza linguella;;1;Propaganda di guerra - Cent. 30 Marina con soprast. fascio, quartina nella quale i 2 esempl. di sinistra sono senza soprast. (2 x N. 29 c). Splendida e rara, catal. € 2.000,00++. Foto.;;1;0;0;0;0;0;;;;;;;;€ 650,00;;;;;;0;;;;;0029c;;
19206;363;;1944;;RSI;;;;Espressi;;Nuovo senza linguella;;1;Coppia orizzontale espressi L. 1,25 soprast. Verona (Espr. 21 h), soprast. fortemente spostata verso destra.;;1;0;0;0;0;0;;;;;;;;€ 20,00;;;;;;0;;;;;0021h;;
19207;364;;1944;;RSI;;;;Pacchi postali;;Nuovo senza linguella;;1;Pacchi Postali - L. 20 bordo inferiore di foglio con soprast. di 39 mm sia sul francobollo che sul bordo di foglio. Firmato Fiecchi + L. Raybaudi + M. Raybaudi. Raro, SOLO 8 esempl. esistenti. Ottima qualità. Catal. € 2.200,00 (Nota dopo il N. 47 d). Foto;;1;0;0;0;0;0;;;;;;;;€ 750,00;;;;;;0;;;;;0047;;
19208;42;40;1858;;ANTICHI STATI;;Napoli;;;;Usato;;1;Stemma 20 g I tavola, rosa lillaceo (N. 12 a), ben marginato. Certific. En. Diena. Catal. € 1.400,00.;;1;0;0;0;0;0;;;;;;;;€ 350,00;;;;;;0;;;;350,00;0012a;;
19210;366;;1945;;LUOGOTENENZA;;;;;;Nuovo senza linguella;;1;Monumenti distrutti L. 2/ 25 cent. soprast. capovolta e fortemente spostata orizzontalmente (N. 525 a - nota). Ottima qualità, molto raro, firme A. Diena + G. Bolaffi. Foto.;;1;0;0;0;0;0;;;;;;;;€ 250,00;;;;;;0;;;;;0525a;;
19211;367;;1945;;LUOGOTENENZA;;;;;;Nuovo senza linguella;;1;Tipo Imperiale cent. 35 con fasci, senza filigrana, stampa evanescente (N. 527 a), in quartina. Certific. Sorani. Catal. € 560,00++. Foto.;;1;0;0;0;0;0;;;;;;;;€ 180,00;;;;;;0;;;;;0527a;;
19212;368;;1945;;LUOGOTENENZA;;;;;;Nuovo senza linguella;;1;Tipo Imperiale L. 10 filigrana ruota (N. 535), quartina nella quale un esemplare ha evidente punto bianco fra "Lire" e "10". Varietà non catalogata. Foto.;;1;0;0;0;0;0;;;;;;;;€ 90,00;;;;;;0;;;;;0535;;
19213;369;;1945;;LUOGOTENENZA;;;;;;Nuovo senza linguella;;1;Pacchi Postali - La serie con soprast. "fregio" al centro (N. 48/ 59). Catal. € 225,00.;;1;0;0;0;0;0;;;;;;;;€ 65,00;;;;;;0;;;;;0048;;
19214;370;;1945;;LUOGOTENENZA;;;;;;Nuovo senza linguella;;1;Pacchi Postali - Cent. 10 soprast. con fregio al centro, coppia verticale bordo di foglio in alto nella quale l'esemplare superiore è dentellato solo in basso (N. 49 fa + 49). Catal. € 270,00++. Foto.;;1;0;0;0;0;0;;;;;;;;€ 100,00;;;;;;0;;;;;0049fa;;
19215;371;;1945;;LUOGOTENENZA;;;;;;Nuovo senza linguella;;1;Pacchi Postali - Cent. 60 soprast. fregio con soprast. fortemente spostata verso sinistra (N. 53 c), in quartina. Catal. € 210,00.;;1;0;0;0;0;0;;;;;;;;€ 60,00;;;;;;0;;;;60,00;0053c;;
19216;372;;1946;;LUOGOTENENZA;;;;;;Nuovo senza linguella;;1;Pacchi Postali - La serie senza fasci al centro (N. 60/ 65). Catal. € 350,00.;;1;0;0;0;0;0;;;;;;;;€ 110,00;;;;;;0;;;;;0060;;
19217;373;;1946;;LUOGOTENENZA;;;;;;Nuovo con linguella;;1;Pacchi Postali - La serie senza fasci al centro (N. 60/ 65), linguella leggerissima. Catal. € 140,00.;;1;0;0;0;0;0;;;;;;;;€ 40,00;;;;;;0;;;;;0060;;
19218;374;;1946;;LUOGOTENENZA;;;;;;Nuovo senza linguella;;1;Pacchi Postali - L. 10 senza fasci al centro "0" di "10" deformato (N. 64 n). Catal. € 240,00.;;1;0;0;0;0;0;;;;;;;;€ 80,00;;;;;;0;;;;;0064n;;
19219;339;;1924/25;;ITALIA REGNO;;;;Pubblicitari;;lettera;;1;Cartolina illustrata di Livorno spedita a Pisa affrancata con cent. 15 Bitter Campari + cent. 15 Cordial Campari. Ottima conservazione. Foto.;;1;0;0;0;0;0;;;;;;;;€ 100,00;;;;;;0;;;;;0001;;
19220;377;;1944;;emissioni autonome;;Campione;;;;Nuovo senza linguella;;1;Stemma con valore in franchi, dent. 11 (N. 1/ 5). Catal. € 150,00.;;1;0;0;0;0;0;;;;;;;;€ 50,00;;;;;;0;;;;;0001;;
19221;378;;1944;;emissioni autonome;;Campione;;;;Usato;;1;Stemma con valore in franchi, dent. 11 (N. 1/ 5), annullo 28/ 06/ 1944. Catal. € 130,00.;;1;0;0;0;0;0;;;;;;;;€ 40,00;;;;;;0;;;;;0001;;
19222;379;;1944;;emissioni autonome;;Campione;;;;Usato;;1;Stemma con valore in franchi, dent. 11 1/2 (N. 1a/ 5a), in quartina. Catal. € 6.600,00++. Firmate Bottacchi. Foto.;;1;0;0;0;0;0;;;;;;;;€ 1800,00;;;;;;0;;;;;0001a;;
19223;380;;1944;;emissioni autonome;;Campione;;;;Nuovo senza linguella;;1;Stemma con valore in franchi, non dentellati (N. 1aa/ 5aa). Senza prezzo sul Sassone. Rari, certific. Renggli (Svizzera). Foto.;;1;0;0;0;0;0;;;;;;;;€ 1200,00;;;;;;0;;;;;0001aa;;
19224;381;;1944;;emissioni autonome;;Campione;;;;Nuovo senza linguella;;1;Paesaggi e vedute (N. 6/ 12). Catal. € 60,00.;;1;0;0;0;0;0;;;;;;;;€ 20,00;;;;;;0;;;;;0006;;
19225;382;;1944;;emissioni autonome;;Campione;;;;lettera;;1;Paesaggi e vedute (N. 6/ 12) su busta non viaggiata annullata il 10/ 10/ 1950.;;1;0;0;0;0;0;;;;;;;;€ 25,00;;;;;;0;;;;;0006;;
19226;375;;1943;;EMISSIONI LOCALI;;Base Atlantica;;;;Nuovo con linguella;;1;Base Atlantica - Imperiale soprast. su 5 righe (6 + 8/ 11). Buona qualità, catal. € 250,00.;;1;0;0;0;0;0;;;;;;;;€ 80,00;;;;;;0;;;;;0006;;
19227;376;;1945;;EMISSIONI LOCALI;;Castiglione d'Intelvi;;;;Nuovo senza linguella;;1;Stemma con colori invertiti (N. 16/ 17). Catal. € 150,00.;;1;0;0;0;0;0;;;;;;;;€ 45,00;;;;;;0;;;;;0016;;
19228;383;;1944;;EMISSIONI CLN;;Aosta;;;;Nuovo senza linguella;;1;Aosta - Monumenti distrutti soprast. (N. 1/ 4). Ottima conservazione, catal. € 225,00.;;1;0;0;0;0;0;;;;;;;;€ 70,00;;;;;;0;;;;;0001;;
19229;384;;1944;;EMISSIONI CLN;;Aosta;;;;Nuovo senza linguella;;1;Aosta - Monumenti distrutti soprast.e nuovo valore (N. 5/ 8). Ottima conservazione, catal. € 350,00.;;1;0;0;0;0;0;;;;;;;;€ 100,00;;;;;;0;;;;;0005;;
19230;385;;1944;;EMISSIONI CLN;;Aosta;;;;Nuovo senza linguella;;1;Aosta - Soggetti vari non dentellati (N. 9/ 16 ND). Ottima conservazione, catal. € 150,00.;;1;0;0;0;0;0;;;;;;;;€ 50,00;;;;;;0;;;;;0009;;
19255;414;;1919;;LEVANTE ITALIANO;;Tient-Sin;;Segnatasse;;Nuovo senza linguella;;1;Tien Sin - Segnatasse con soprast. del nuovo valore e linee orizzontali, non emessi (N. 9/ 12). Ottima centratura. Catal. € 300,00. Foto.;;1;0;0;0;0;0;;;;;;;;€ 90,00;;;;;;0;;;;;0009;;
19256;401;;1923;;LEVANTE ITALIANO;;Costantinopoli;;;;Nuovo senza linguella;;1;Costantinopoli - Floreale soprast. con il solo nuovo valore (N. 68/ 75), non emessi. Catal. € 500,00.;;1;0;0;0;0;0;;;;;;;;€ 140,00;;;;;;0;;;;;0068;;
19257;403;;1923;;LEVANTE ITALIANO;;Costantinopoli;;;;Nuovo senza linguella;;1;Costantinopoli - Floreale soprast. "Costantinopoli" e nuovo valore (N. 76/ 84. Catal. € 50,00.;;1;0;0;0;0;0;;;;;;;;€ 15,00;;;;;;0;;;;;0076;;
19258;486;;1918;;OCCUPAZIONI STRANIERE I;;Occupazione austriaca del Friuli;;Segnatasse;;Nuovo con linguella;;1;Occupazione Austriaca del Friuli - Segnatasse - Cent. 6 su 5 h dentellato 11 1/2 (N. 1 a). Catal. € 130,00.;;1;0;0;0;0;0;;;;;;;;€ 40,00;;;;;;0;;;;;0001a;;
19259;575;;1942;;OCCUPAZIONI ITALIANE II;;Zona Fiumano - Kupa;;;;Nuovo senza linguella;;1;Zona Fiumano Kupa - Pro Opera Nazionale Maternità e Infanzia con colori cambiati (N. 39/ 41). Ottima conservazione. Catal. € 1.750,00.;;1;0;0;0;0;0;;;;;;;;€ 550,00;;;;;;0;;;;;0039;;
19260;589;;1946;;OCCUPAZIONI STRANIERE II;;Amm.ne Yugoslava litorale;;Segnatasse;;Nuovo senza linguella;;1;Occupazione Yugoslavia Litorale Sloveno - Segnatasse - Soprastampati "Porto" e nuovo valore (N. 14/ 19). Ottima conservazione, catal. € 110,00;;1;0;0;0;0;0;;;;;;;;€ 40,00;;;;;;0;;;;;0014;;
19261;587;;1945;;OCCUPAZIONI STRANIERE II;;Amm.ne Yugoslava litorale;;Segnatasse;;Nuovo senza linguella;;1;Occupazione Yugoslavia Litorale Sloveno - Segnatasse - Soprastampati "Porto" e nuovo valore con tassello I tipo (N. 1/ 5). Ottima conservazione, catal. € 165,00;;1;0;0;0;0;0;;;;;;;;€ 50,00;;;;;;0;;;;;0001;;
19262;588;;1946;;OCCUPAZIONI STRANIERE II;;Amm.ne Yugoslava litorale;;Segnatasse;;Nuovo senza linguella;;1;Occupazione Yugoslavia Litorale Sloveno - Segnatasse - Soprastampati "Porto" e nuovo valore (N. 8/ 13). Ottima conservazione, catal. € 140,00;;1;0;0;0;0;0;;;;;;;;€ 45,00;;;;;;0;;;;;0008;;
19263;544;;1939;;OCCUPAZIONI ITALIANE II;;Albania;;;;Nuovo senza linguella;;1;Albania - Assemblea Costituente (N. 1/ 11), ottima conservazione. Catal. € 175,00.;;1;0;0;0;0;0;;;;;;;;€ 55,00;;;;;;0;;;;;0001;;
19264;545;;1939;;OCCUPAZIONI ITALIANE II;;Albania;;Posta aerea;;Nuovo senza linguella;;1;Albania - Posta Aerea - Effigie di Vitt. Eman. III e paesaggio (PA 4). Ottima conservazione, catal. € 150,00.;;1;0;0;0;0;0;;;;;;;;€ 50,00;;;;;;0;;;;;0004;;
19265;546;;1940;;OCCUPAZIONI ITALIANE II;;Albania;;Posta aerea;;Nuovo senza linguella;;1;Albania - Posta Aerea - Ordinaria compl. (PA 5/ 11). Ottima conservazione, catal. € 175,00.;;1;0;0;0;0;0;;;;;;;;€ 60,00;;;;;;0;;;;;0005;;
19266;547;;1940;;OCCUPAZIONI ITALIANE II;;Albania;;Segnatasse;;Nuovo senza linguella;;1;Albania - Segnatasse - Stemma (N. 1/ 5), ottima conservazione. Catal. € 1.000,00.;;1;0;0;0;0;0;;;;;;;;€ 325,00;;;;;;0;;;;;0001;;
19267;586;;1945;;OCCUPAZIONI STRANIERE II;;Occupazione Yugoslava;;;;Nuovo senza linguella;;1;Occupazione Yugoslava Istria - Imperiale e Monumenti distrutti soprast. e con nuovo valore (N. 37/ 40). Ottima conservazione. Catal. € 100,00.;;1;0;0;0;0;0;;;;;;;;€ 30,00;;;;;;0;;;;;0037;;
19268;590;;1943;;OCCUPAZIONI STRANIERE II;;Albania;;;;Nuovo senza linguella;;1;Albania - Occupazione Tedesca - Soprast. "14 Shtator 1943" (N. 1/ 14). Ottima conservazione, catal. € 375,00.;;1;0;0;0;0;0;;;;;;;;€ 125,00;;;;;;0;;;;;0001;;
19269;584;;1940;;OCCUPAZIONI STRANIERE II;;Albania Occupazione Greca;;;;Nuovo senza linguella;;1;Occupazione Greca Albania - Serie "Gioventù" di Grecia soprast. (N. 21/ 30), ottima conservazione. Catal. € 700,00.;;1;0;0;0;0;0;;;;;;;;€ 225,00;;;;;;0;;;;;0021;;
19270;585;;1940;;OCCUPAZIONI STRANIERE II;;Albania Occupazione Greca;;Posta aerea;;Nuovo senza linguella;;1;Occupazione Greca Albania - Posta Aerea - Serie "Gioventù" di Grecia soprast. (PA 1/ 10), ottima conservazione. Catal. € 700,00.;;1;0;0;0;0;0;;;;;;;;€ 225,00;;;;;;0;;;;;0001;;
19272;397;;1907;;LEVANTE ITALIANO;;Emissioni per l'Albania;;;;Nuovo senza linguella;;1;Albania - Soprast. "Albania" e nuovo valore (N. 7/ 9), centratura abituale per il N. 7, molto buona per gli altri due. Catal. € 225,00++.;;1;0;0;0;0;0;;;;;;;;€ 75,00;;;;;;0;;;;;0007;;
19273;398;;1908;;LEVANTE ITALIANO;;Costantinopoli;;;;Nuovo senza linguella;;1;Costantinopoli - Floreale 4 p su L. 1 con "S" di "piastre" capovolta (N. 16 h). Catal. € 330,00.;;1;0;0;0;0;0;;;;;;;;€ 110,00;;;;;;0;;;;;0016h;;
19274;395;;1874;;LEVANTE ITALIANO;;Emissioni Generali;;;;Nuovo senza linguella;;1;Emissioni generali - Cent. 1 in coppia orizzontale nella quale l'esemplare di sinistra presenta 3 punti anziché 1 punto nell'angolo superiore destro (N. 1 d). Catal. € 720,00+.;;1;0;0;0;0;0;;;;;;;;€ 240,00;;;;;;0;;;;;0001d;;
19275;413;;1917/18;;LEVANTE ITALIANO;;Tient-Sin;;;;Nuovo con linguella;;1;Tiensin - Floreale soprast. (N. 4/ 13), molto freschi e ben centrati. Catal. € 700,00.;;1;0;0;0;0;0;;;;;;;;€ 200,00;;;;;;0;;;;;0004;;
19276;396;;1874;;LEVANTE ITALIANO;;Emissioni Generali;;;;Usato;;1;Emissioni Generali - Cent. 1 con 3 punti anziché 1 punto nella'ngolo superiore destro (N. 1 d). Molto raro e di ottima qualità, firmato Raybaudi. Catal. € 2.000,00. Foto.;;1;0;0;0;0;0;;;;;;;;€ 600,00;;;;;;0;;;;;0001d;;
19277;399;;1922;;LEVANTE ITALIANO;;Costantinopoli;;;;Nuovo senza linguella;;1;Costantinopoli - Michetti cent. 25 con soprast. fortemente spostata in senso verticale: 3,75 in alto, piastre in basso (N. 46 h), in quartina. Ottima qualità, bordo di foglio sul quale cade parte della soprast. Catal. € 180,00++. Foto.;;1;0;0;0;0;0;;;;;;;;€ 85,00;;;;;;0;;;;;0046h;;
